method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,1,-0.015377357892958783,-0.03186218239625784,0.5513888888888889,0.3467157404739641,-1.9177694100866263,-0.17935554968142042,0.04861111111111111,-0.15090329116070988,135,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,2,-0.01511976768966095,-0.05046044360076774,0.5930555555555556,0.367284234856381,-3.9163174767734423,-0.32635062467460363,0.058333333333333334,-0.2759481258497597,157,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,3,0.07814646816223711,0.07752676665762112,0.5722222222222222,0.40511411675397424,3.7633591857509883,-0.09757116363110463,0.08402777777777778,0.5969474106909247,223,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,4,-0.025056270181361282,0.016368716365440624,0.5472222222222223,0.37736554588091215,0.29161689781917205,-0.3606954434543191,0.08402777777777778,0.026373309755218344,214,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,5,0.0395401786487698,0.009068147737329627,0.575,0.3806443741313,0.3206570634324269,-0.13517841591630153,0.07673611111111112,0.024618998626044553,207,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,6,-0.009167782628886584,-0.00034016184782426816,0.5604166666666667,0.37906178047398437,0.2136488257637879,-0.20214433321223527,0.07708333333333334,0.015138177534898878,200,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,7,0.011572644221668966,-7.729697534942505e-05,0.5527777777777778,0.3528471232807234,-1.010231390117943,-0.14804994072096703,0.1,-0.10634950393701814,270,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,8,0.03718360282502499,0.046189219798868426,0.5368055555555555,0.3907012599070126,1.1831562840471999,-0.14166450644308198,0.1076388888888889,0.13791203867919477,279,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,9,-0.10368880293680499,-0.06343260366838724,0.5465277777777777,0.3666207255849199,-2.9919319976157133,-0.2723592925787194,0.10451388888888889,-0.2723592925787194,275,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,10,-0.06800200494836164,-0.004909603424388034,0.5534722222222223,0.3724928253400564,-1.234221751631289,-0.27955425461738215,0.08888888888888889,-0.1139374023338765,228,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,11,-0.0016325704452825173,0.023216934410592627,0.4756944444444444,0.362597184488692,0.525507801186571,-0.250783120443108,0.12013888888888889,0.0431611128010676,304,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,12,-0.07135288202930713,-0.025055021586449917,0.5770833333333333,0.3535371225922907,-1.7574454426581565,-0.1701415770059186,0.05763888888888889,-0.13580071948561323,158,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,13,0.036865609308072776,-0.015052215251424576,0.5555555555555556,0.3601608510504643,-2.3419527005399736,-0.16694824027341193,0.04513888888888889,-0.16301526658331555,125,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,14,0.012224540174457827,-0.0163418411213063,0.6541666666666667,0.38078497279170104,-1.990922251579278,-0.1386061478736298,0.035416666666666666,-0.13431865932708253,97,1440
