method,symbol,regime,n_rows,pct_rows,avg_vol_20h,avg_forward_return_8h,avg_vol_adj_return_8h,avg_amihud,avg_volume_zscore,avg_ret_autocorr,feature_ic_vs_target
kmeans,ETCUSDT,2,3902,0.0037184640513533034,0.008949614896335018,0.00027361070667698053,0.016602204753007048,2.5451200093702895e-07,0.42504018562151263,-0.05544120949567224,0.01796788454986946
kmeans,ETHUSDT,0,2501,0.0023833620175383423,0.009224927573363033,-0.0003207489432705776,-0.060206953326956233,2.5886505283928306e-07,0.901533914410362,-0.01066592461225869,0.0066159559309503175
kmeans,ETHUSDT,1,12249,0.011672851400570635,0.005345736376999439,-0.00028211492536706957,-0.011299816252472242,3.014634531396949e-07,-0.30757289131547716,-0.09631935010659963,-0.0022548022867312535
kmeans,ETHUSDT,2,3873,0.003690828106327869,0.007843526439821984,0.0007867771006224209,0.023400686142953393,2.519737237511352e-07,0.49295951889881795,-0.048624081471330904,0.008498696755898613
kmeans,ICPUSDT,0,4079,0.0038871386123706113,0.012524528616026164,-0.00018500391390725572,-0.03660270193184281,7.57845204325697e-08,0.39859372399129356,-0.06284228516606366,-0.03417356710246345
kmeans,ICPUSDT,1,8294,0.007903880277274296,0.007284160331270391,-0.0006113865792548509,-0.02601974659275794,8.507484794016182e-08,-0.37580342021489055,-0.10154974752186063,-0.006179710555496525
kmeans,ICPUSDT,2,5063,0.004824854815992255,0.011244595943789631,0.000737823912191867,0.020771314214382153,7.381235924305243e-08,0.3379563763212092,-0.06656379995098065,-0.006411662605147915
kmeans,LINKUSDT,0,3482,0.0033182193302952853,0.01135119908983023,0.000642027270494883,-0.005094492502474802,4.5800152494438564e-08,0.5387736990948361,-0.04990526817462684,0.0050076159245712815
kmeans,LINKUSDT,1,9010,0.00858620223031606,0.0065934118691945535,-0.00031588891282050577,0.00020426077612444683,5.535526493461787e-08,-0.37146752320866155,-0.09396190409632796,-0.001517746677505432
kmeans,LINKUSDT,2,4944,0.004711452145025816,0.009930266426556216,0.00044936041228183,0.02054782975020967,4.562548012942209e-08,0.3535086577819987,-0.05541700522657642,-0.008556832375642283
kmeans,LTCUSDT,0,2599,0.0024767524524518802,0.01122701303193506,0.0010161865997290818,0.009081289088123154,2.58759175924087e-07,0.607917172233783,-0.05388530206321625,-0.024866187355988757
kmeans,LTCUSDT,1,11078,0.010556930999716017,0.005634034973228218,-0.00027610564630136666,-0.020672009577779118,2.9484042905185645e-07,-0.2749225165934005,-0.09927339912867311,-0.013349968103682563
kmeans,LTCUSDT,2,3759,0.003582190253469264,0.009466161743203206,0.00022491884214427126,0.014698746156663405,2.5466144043433553e-07,0.46405365150810884,-0.0799786771994588,-0.005210688858510397
kmeans,NEARUSDT,0,4379,0.004173027698840624,0.012434288945240289,-0.0001826519398094183,-0.01903709631680554,1.554082934784262e-08,0.3988596321808425,-0.05084052928230431,-0.008920793844736728
kmeans,NEARUSDT,1,7371,0.007024294854568222,0.007713710876802928,-0.0001804491987023632,0.008227799738369736,1.685406518463983e-08,-0.4262417395741778,-0.09647934846281585,-0.0037992911224977387
kmeans,NEARUSDT,2,5686,0.005418551152228315,0.01106814798676805,0.0005499589825646561,0.022707086502878296,1.4955258118728132e-08,0.3065493494978128,-0.06799054303819443,-0.0006493494233985265
kmeans,SHIBUSDT,0,3199,0.0030485306253919065,0.010871137350421093,0.0013456926286779139,0.0046754793522753215,7.851082683446622e-14,0.6162423189808136,-0.04957401181366566,-0.007237055946748551
kmeans,SHIBUSDT,1,10599,0.010100461424985562,0.006399034854305325,-0.0008580662447521595,-0.04805173729668344,9.815684380195553e-14,-0.32798180443380526,-0.09333462123064576,-0.0018043180093141392
kmeans,SHIBUSDT,2,3638,0.003466881655259692,0.010221713736166562,-0.00020024109599131216,-0.0008697554071910372,7.528518615848712e-14,0.5016223099056175,-0.06991885892379644,-0.015886346161860902
kmeans,SOLUSDT,0,3139,0.0029913528080979038,0.010389378974077294,0.00021568995743041848,-0.01007587405554921,4.282419448960719e-08,0.6934790211592294,-0.037042585529159316,-0.008898696346425554
kmeans,SOLUSDT,1,9805,0.009343808309461594,0.006378159189386096,-0.0002473638267751226,-0.013452731245937507,4.4711108433403476e-08,-0.36817678234360507,-0.07964796243825532,-0.011215990315265458
