method,regime_method,target,horizon,symbol,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
global_lgbm,none,tb_label_8h,8h,SOLUSDT,-0.033647954147605644,-0.033647954147605644,-0.033647954147605644,,,-0.033647954147605644,0.007187041741258345,1,0,1.736410169812609,-0.09767161223589367,0.043055555555555555,0.39405034390559024,122,1440,0,11520,0.5682291666666667,0.34932193880531925
global_lgbm,none,tb_label_8h,8h,TONUSDT,0.02835363457148779,0.02835363457148779,0.02835363457148779,,,0.028353634571487797,0.010873288439845082,1,0,0.7417732453693642,-0.23664053177028363,0.042708333333333334,0.20385280075168488,123,1440,0,11520,0.575,0.3564042908493426
global_lgbm,none,tb_label_8h,8h,TRXUSDT,-0.016847259479853792,-0.016847259479853792,-0.016847259479853792,,,-0.01684725947985379,0.006392666925903643,1,0,-1.8138014559579114,-0.2446671552006947,0.09479166666666666,-0.2104138775830695,268,1440,0,11520,0.5150173611111111,0.359404308513035
global_lgbm,none,tb_label_8h,8h,UNIUSDT,-0.033787736205972474,-0.033787736205972474,-0.033787736205972474,,,-0.03378773620597246,-0.0061759428549481455,1,0,0.5960915110726995,-0.09406013918833037,0.029166666666666667,0.07294037996261848,83,1440,0,11520,0.5721354166666667,0.3425494463207103
global_lgbm,none,tb_label_8h,8h,XRPUSDT,0.014995840135572286,0.014995840135572286,0.014995840135572286,,,0.014995840135572298,0.003072451470386695,1,0,-0.11518879784726392,-0.16702123580091802,0.06041666666666667,-0.03642633092173475,172,1440,0,11520,0.571875,0.3555633937425195
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,ADAUSDT,0.0017140947806491941,0.0017140947806491941,0.0017140947806491941,,,0.0017140947806491772,0.0025489897450362664,1,0,-0.3528487535964902,-0.17883651918815394,0.034375,-0.09277653646215367,98,1440,0,11520,0.5717881944444444,0.34606553058789574
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,APTUSDT,-0.007886359664239936,-0.007886359664239936,-0.007886359664239936,,,-0.007886359664239912,-0.013583144458336131,1,0,-0.07863420913085685,-0.17350592130880876,0.034027777777777775,-0.04067880852692274,97,1440,0,11520,0.5610243055555556,0.34367865848632273
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,AVAXUSDT,-0.02425298016689331,-0.02425298016689331,-0.02425298016689331,,,-0.024252980166893295,0.012554121091827682,1,0,0.6611412780635518,-0.09286095497169801,0.041666666666666664,0.15924068201021058,120,1440,0,11520,0.5682291666666667,0.3484766834511493
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,BCHUSDT,-0.00819664276910907,-0.00819664276910907,-0.00819664276910907,,,-0.008196642769109091,0.007078402378031297,1,0,0.5087737558437513,-0.10874755218889724,0.035069444444444445,0.07471261138209262,99,1440,0,11520,0.5811631944444444,0.34471886531620055
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,BNBUSDT,-0.0077274394402901195,-0.0077274394402901195,-0.0077274394402901195,,,-0.007727439440290106,-0.010661660026526628,1,0,-2.805046507440633,-0.4380832203263919,0.07395833333333333,-0.4380832203263919,206,1440,0,11520,0.55390625,0.36059165783754366
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,BTCUSDT,-0.003664793896034634,-0.003664793896034634,-0.003664793896034634,,,-0.003664793896034637,0.005822199945749396,1,0,-1.1225715680512112,-0.23818800100747145,0.08333333333333333,-0.16538114650796176,228,1440,0,11520,0.5685763888888888,0.3599738095528396
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,DOGEUSDT,0.013362150878391727,0.013362150878391727,0.013362150878391727,,,0.013362150878391715,0.021211091135151988,1,0,-0.84952037999376,-0.2536054890482997,0.04861111111111111,-0.22111719786405504,138,1440,0,11520,0.5658854166666667,0.34789216888392277
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,DOTUSDT,-0.008129802381320673,-0.008129802381320673,-0.008129802381320673,,,-0.008129802381320682,-0.0022626657174061485,1,0,0.500961627162135,-0.14269636877434977,0.034722222222222224,0.11095652507378917,99,1440,0,11520,0.5711805555555556,0.345899869708417
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,ETCUSDT,-0.017022337269473893,-0.017022337269473893,-0.017022337269473893,,,-0.017022337269473897,0.006780564113334013,1,0,-0.47811711398638373,-0.14175891000069743,0.05625,-0.09065609591823087,158,1440,0,11520,0.5646701388888888,0.3501433616793876
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,ETHUSDT,0.017663522233919884,0.017663522233919884,0.017663522233919884,,,0.017663522233919877,0.023388131410938307,1,0,-0.2518146041823373,-0.08534854317151064,0.050347222222222224,-0.04793051854899566,139,1440,0,11520,0.5807291666666666,0.35300834711275514
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,ICPUSDT,0.01553578462369494,0.01553578462369494,0.01553578462369494,,,0.015535784623694949,0.007195344134925946,1,0,0.5643641398960362,-0.15667679918075839,0.043055555555555555,0.13649904150155012,121,1440,0,11520,0.5630208333333333,0.3459763096973845
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,LINKUSDT,-0.013602104755383867,-0.013602104755383867,-0.013602104755383867,,,-0.013602104755383863,0.0012782688982686092,1,0,-0.6960191195002509,-0.19150082259828533,0.050694444444444445,-0.15120800063065887,143,1440,0,11520,0.5723958333333333,0.3506189878479393
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,LTCUSDT,-0.008416108891801513,-0.008416108891801513,-0.008416108891801513,,,-0.008416108891801506,0.0037937094226063017,1,0,-0.21621368618661055,-0.16656947362521782,0.05173611111111111,-0.044461421431008286,146,1440,0,11520,0.5769965277777778,0.3525782085329598
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,NEARUSDT,0.00012314791542848726,0.00012314791542848726,0.00012314791542848726,,,0.00012314791542849014,-0.0036115678620885013,1,0,0.7328510051735603,-0.09235588031152839,0.03194444444444444,0.12259391972504163,90,1440,0,11520,0.5580729166666667,0.34381714261037927
