method,regime_method,target,horizon,fold,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,15,-0.0469559145524256,-0.0469559145524256,-0.06579280811710801,0.03128526978328223,0.017475031753971894,-0.0035748190231071494,-0.005160832509442268,20,720,1.1283360349786435,-0.006394882699299902,0.0961111111111111,0.003160732380612208,329,90,0,14400,0.5735416666666666,0.36997471410341737
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,16,-0.005709483846079602,-0.005709483846079602,-0.016050455710486806,0.008641250867564516,0.004688602275483405,-0.009887518513129948,0.012856574116456918,20,720,-7.397869974768296,-0.04123314705193645,0.065,-0.03246396862030343,227,90,0,14400,0.5423611111111111,0.3556607200047061
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,1,-0.02826990866275028,-0.02826990866275028,-0.049062983820765876,-0.006175780261327094,-0.01343632110893082,-0.015985996211225647,0.020189414052899878,20,720,3.5506186222348317,-0.011266677031748985,0.08472222222222223,0.03127892096081997,289,90,0,14400,0.5728472222222222,0.3554154299188359
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,2,0.019744570993447286,0.019744570993447286,0.030295123220160373,0.011793324999898807,0.013689321912573955,0.017043345384779425,0.010808153919057704,20,720,1.2223866207978147,-0.007180176179291433,0.07083333333333333,0.005191362466477445,250,90,0,14400,0.560625,0.3556842926249784
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,3,0.018255626167908993,0.018255626167908993,0.022593286882145645,-0.03400849957446577,-0.029948655325637428,0.022196149508555797,-0.02334279385465376,20,720,-4.832239477822995,-0.036509900126765873,0.08388888888888889,-0.03098400679897595,292,90,0,14400,0.5538888888888889,0.359170106931054
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,4,-0.05022279244526886,-0.05022279244526886,-0.05657372630565456,-0.040920497478042425,-0.038721582855936805,-0.03854596912915786,-0.027317087743245778,20,720,-0.4010280338956854,-0.013047433565128878,0.06,-0.0015474198610266887,211,90,0,14400,0.5499305555555556,0.35028449982122506
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,5,-0.0022871880876922943,-0.0022871880876922943,-0.007633601662373002,-0.03917828477132962,-0.05793082280560265,-0.0006860472204465052,0.016724134677126405,20,720,0.0665742416803603,-0.026157015728848466,0.07916666666666666,0.00018424396067451276,268,90,0,14400,0.5665277777777777,0.364157319490711
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,6,-0.01803982277106972,-0.01803982277106972,-0.030859556973166564,0.007804429130571865,0.0066989555528487,-0.015584044485824764,-0.028315093614304836,20,720,-7.466079608600137,-0.022584655592444235,0.04388888888888889,-0.022802835946654443,153,90,0,14400,0.559375,0.3473047659664464
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,7,-0.04808033842646841,-0.04808033842646841,-0.05277188441106552,-0.010779845933626074,-0.01996243282421954,-0.04256437492107334,-0.022627208086907984,20,720,-4.303057512042653,-0.013897274858505004,0.058055555555555555,-0.013897274858505004,202,90,0,14400,0.5629166666666666,0.3487344074415497
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,8,-0.00557071569443483,-0.00557071569443483,-0.022934392139746563,-0.01225938235836734,-0.002083343646319002,-0.0005612582013094724,-0.006327646799176655,20,720,-0.21529535012110645,-0.0156250533318388,0.07805555555555556,-0.0013477237642219864,275,90,0,14400,0.5540972222222222,0.35307057504640743
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,9,0.015962393614558004,0.015962393614558004,0.004854049116789914,0.036315650464495246,0.03843418196200307,0.023416211972532727,0.0037363874025705913,20,720,-0.6036593621277847,-0.027057070730946934,0.03194444444444444,-0.004330856726507681,113,90,0,14400,0.5721527777777777,0.34440769552262385
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,10,-0.04679243259780379,-0.04679243259780379,-0.04654609208010045,-0.014916358527064405,-0.011341910166506108,-0.04556865933672139,-0.004687264715061474,20,720,-5.03895867997744,-0.014514412617954744,0.03861111111111111,-0.013813648041257398,137,90,0,14400,0.5923611111111111,0.3431701061360513
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,11,-0.007591116360919246,-0.007591116360919246,-0.001174166017591162,0.00867493505768081,0.005929308166997307,-0.005239239271937155,0.017373932422406056,20,720,3.7569799956022942,-0.012409248257159677,0.08305555555555555,0.017280590962128084,292,90,0,14400,0.5739583333333333,0.36386424990528105
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,12,-0.055178484086356006,-0.055178484086356006,-0.056067292090324926,0.013261618876373891,0.011771968188815065,-0.045605822173161684,0.026909702408670678,20,720,-0.5419672440027882,-0.018194546245579514,0.07666666666666666,-0.0025571526785096443,268,90,0,14400,0.5783333333333334,0.36504269226963776
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,13,-0.03918270757686285,-0.03918270757686285,-0.049926282629049856,0.023955410598272185,0.021462064576269417,-0.039211979674500935,-0.007715110745679399,20,720,0.02693268132401376,-0.016325743579791874,0.050833333333333335,1.8767220637538884e-06,178,90,0,14400,0.5565277777777777,0.34846863407792505
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,14,-0.007211806187567049,-0.007211806187567049,-0.0006953606680445189,-0.013265336238340482,-0.026783597890537143,-0.01616401371137883,0.0006762925949609324,20,720,2.6709150392910668,-0.016210287501650635,0.08916666666666667,0.016758832479693453,304,90,0,14400,0.5536805555555555,0.3582018147905836
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,15,-0.033491508231091094,-0.033491508231091094,-0.06481460130817751,0.0493243541327336,0.047682402429815696,0.005978162721642316,0.004364768281939132,20,720,-2.995121786057132,-0.018463382308353957,0.08916666666666667,-0.008978428952390427,308,90,0,14400,0.5745138888888889,0.3655316632949576
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,16,0.005151879537061586,0.005151879537061586,0.004567994820289641,0.005751161002721587,0.009781292212376003,-0.0046883134066623405,0.02067865093151968,20,720,-7.811827485729392,-0.0383840193680552,0.06,-0.0322286771054241,208,90,0,14400,0.5425694444444444,0.35640240991212774
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,1,-0.045237179476541226,-0.045237179476541226,-0.05636163586866398,-0.006239722597631655,-0.010732024190608196,-0.03271545324060946,0.019923540531263696,20,720,2.0990632220486214,-0.01711761177284244,0.065,0.015084857520192507,226,90,0,14400,0.5799305555555555,0.3563649888027318
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,2,0.015930782502067205,0.015930782502067205,0.01151363944211456,0.004219916698907764,0.019379802015502094,0.01657502466865092,0.026005942841654674,20,720,-0.35168024855769603,-0.011496254697400551,0.06722222222222222,-0.002103391604238891,235,90,0,14400,0.5627083333333334,0.35367011392091646
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,3,0.013902090367559902,0.013902090367559902,0.023915391599381868,-0.03699899384123955,-0.03377021457003631,0.014479808857246123,-0.021587709014973328,20,720,-1.6088195932629117,-0.016571500047273726,0.10333333333333333,-0.00890272132621106,359,90,0,14400,0.5510416666666667,0.35469364526722663
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,4,-0.06419781287276463,-0.06419781287276463,-0.07609130507302793,-0.03737713407560877,-0.05084047102431495,-0.047791810866551425,-0.03089015311449601,20,720,-4.248803894695499,-0.016798806786841255,0.05416666666666667,-0.013883855860392202,191,90,0,14400,0.5472222222222223,0.3448019599066112
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,5,0.006836972685327014,0.006836972685327014,0.00814676627001034,-0.04414414360849528,-0.04981895505600846,0.008480540723773503,0.027070701290228392,20,720,3.2379984827754686,-0.013288875229144143,0.06805555555555555,0.02251509659652151,234,90,0,14400,0.5694444444444444,0.3610510386142634
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,6,0.002170910571931852,0.002170910571931852,0.0011309412471441397,0.008402307007882576,-0.001925605728696727,0.007337048967988992,0.009798494966250206,20,720,-0.9710727248670642,-0.007095572426249784,0.03611111111111111,-0.0021932922265974764,125,90,0,14400,0.5583333333333333,0.3466499113807036
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,7,-0.08180483842838136,-0.08180483842838136,-0.0904636106286862,-0.02844644802511187,-0.03762932028839769,-0.07857777432533387,-0.03264823625947123,20,720,-4.234446049282314,-0.016150246962909884,0.050833333333333335,-0.012267375712164963,181,90,0,14400,0.5635416666666667,0.3459031346344879
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,8,0.011035316374923622,0.011035316374923622,0.01476327576421823,-0.006673013654892891,-0.007277817947180283,0.01768046215502848,0.022310854500800004,20,720,0.0716454028818938,-0.012612693563577908,0.0575,0.00016016267967278175,200,90,0,14400,0.5606944444444445,0.35274012378465214
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,9,0.05232411721969023,0.05232411721969023,0.04123907181931151,0.039322220124019765,0.050757294508009226,0.061481470720246824,0.023523665944533957,20,720,2.0625258889284446,-0.011162790912449205,0.023055555555555555,0.016538807348880358,82,90,0,14400,0.5750694444444444,0.34260380869173085
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,10,-0.07446910433303561,-0.07446910433303561,-0.07234842088867723,0.00695643963237033,0.010434161959866408,-0.059650722708776804,-0.007529825888236172,20,720,1.6720338962037993,-0.00801145139783592,0.03611111111111111,0.003926964930573318,129,90,0,14400,0.5977083333333333,0.3468502184760997
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,11,-0.030612917210021746,-0.030612917210021746,-0.04758352808945644,-0.004933779951171721,-0.025423155345166794,-0.02685793614318551,0.00012696223881707,20,720,1.6274321057294576,-0.015132342782321785,0.07583333333333334,0.007051409396338304,267,90,0,14400,0.5707638888888888,0.3584070726004113
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,12,-0.07676590760271353,-0.07676590760271353,-0.09841435836260115,0.013917049734833339,0.007266026512524056,-0.06362168469691307,0.02408301398377626,20,720,-3.7139636743403646,-0.03273403511967222,0.06333333333333334,-0.020727100921541508,222,90,0,14400,0.58,0.3656930778535019
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,13,-0.03328498402678341,-0.03328498402678341,-0.032029904820409835,0.02829371031903727,0.03896384936574312,-0.0299722244140836,0.007364440347958084,20,720,-2.8129429783626634,-0.02290219034909066,0.03916666666666667,-0.011902219755706267,139,90,0,14400,0.5573611111111111,0.3471099409864982
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,14,-0.005955360659535718,-0.005955360659535718,0.0026915303782873963,-0.010255831318912953,-0.018283684383038963,-0.01197718837408739,-0.00443681146371901,20,720,1.6604980960415943,-0.013285571308792597,0.06638888888888889,0.010315889231005126,234,90,0,14400,0.5529861111111111,0.349328361998533
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,15,-0.05582330191538905,-0.05582330191538905,-0.053586946210066266,0.01569005941721516,-0.0010876934215964574,-0.028617733076461337,-0.009514683459606151,20,720,-1.4048466168202882,-0.016689164159190802,0.08083333333333333,-0.004717672006975482,282,90,0,14400,0.5747916666666667,0.36137936525452585
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,16,0.008974401749609933,0.008974401749609933,0.00640032348759279,0.016268033348367336,0.007935915320808819,0.0047356731070252196,0.02986820952778508,20,720,-5.266973998902853,-0.023868024908613988,0.05388888888888889,-0.01663501606568285,187,90,0,14400,0.5452083333333333,0.355589133304458
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,1,-0.06880648247641216,-0.06880648247641216,-0.08377297780944261,-0.01659138166660689,-0.028069262883014565,-0.052271906123778876,0.015016661645497637,20,720,3.4512346845862814,-0.010805226794028093,0.0636111111111111,0.026396051179721436,218,90,0,14400,0.5771527777777777,0.35551352791181823
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,2,0.01666653208074254,0.01666653208074254,0.023237614144024976,0.02603344803001921,0.021360166131261425,0.01382369452829974,0.030468607130957427,20,720,0.7974573092948971,-0.012738967775965317,0.07472222222222222,0.003651728762615436,262,90,0,14400,0.5611111111111111,0.35876114850753416
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,3,0.0192034792975658,0.0192034792975658,0.033171052125366404,-0.042157534062570945,-0.04517708048444853,0.028628174577861407,-0.005174382163390916,20,720,-5.251713148389124,-0.03747504689970288,0.1,-0.030382371322896895,344,90,0,14400,0.5534722222222223,0.36132918485761967
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,4,-0.017812110360458093,-0.017812110360458093,-0.01985832799230764,-0.014966240431799673,-0.025537528999321317,-0.0032460261895721756,-0.005975679440111718,20,720,0.4404107222664383,-0.016913391153606933,0.07694444444444444,0.0018255149053088005,262,90,0,14400,0.5484027777777778,0.3572047864915122
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,5,-0.002034287979420494,-0.002034287979420494,0.012632400000954338,-0.02631065091789386,-0.022142486435603646,0.0021388578039004654,0.011172133199028832,20,720,1.3950028655939242,-0.02720844366330958,0.0825,0.007691299405113261,283,90,0,14400,0.5609722222222222,0.3645544661042122
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,6,-0.004304415378151945,-0.004304415378151945,0.006099080303357023,0.004525908612103557,0.006191367208167127,0.0012616386124393942,-8.726114846926598e-05,20,720,1.7432274852593759,-0.008254130006652186,0.043055555555555555,0.004576414054799027,152,90,0,14400,0.5595833333333333,0.351231704046631
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,7,-0.06573251799982632,-0.06573251799982632,-0.0776068184017888,-0.03391547749146026,-0.04153145695255943,-0.06402884260567138,-0.026748657695202755,20,720,-3.718700944874712,-0.024197821477976694,0.059722222222222225,-0.01588479696293943,210,90,0,14400,0.5628472222222223,0.35042241094291127
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,8,0.042600302414796246,0.042600302414796246,0.036534796256370766,0.010624303196568534,0.02755218986071644,0.04646687576141051,0.03875325034807076,20,720,4.271331991915008,-0.008484849236645733,0.08527777777777777,0.02324901420400005,300,90,0,14400,0.5581944444444444,0.3623624940063536
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,9,0.013235379523799029,0.013235379523799029,0.020408809750479012,0.04792284076029129,0.03477236985820452,0.021671137465562842,0.0020032210768872747,20,720,-2.0499809720188273,-0.02410690741622836,0.030555555555555555,-0.012121810032244884,109,90,0,14400,0.5753472222222222,0.3483576117793914
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,10,-0.05134902837292005,-0.05134902837292005,-0.05305016702058439,0.0009275403912849731,0.004463548133173281,-0.04956280548285831,0.0025761169919059504,20,720,-4.519847805376842,-0.020601198715473445,0.03722222222222222,-0.014536797336028973,134,90,0,14400,0.5931944444444445,0.34750270066541605
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,11,-0.020188660588148936,-0.020188660588148936,-0.018899938551605894,-0.006513083012568457,-0.024167349354653304,-0.014732743740811512,0.00026542013750553933,20,720,5.119479957885713,-0.014607190353874975,0.08972222222222222,0.030787359957814786,313,90,0,14400,0.5727777777777778,0.3673634231782901
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,12,-0.06210357806668576,-0.06210357806668576,-0.06154324420443007,-0.00040459756123284636,0.0005492390830778722,-0.05613179800111212,0.01912934780245038,20,720,-0.8811758723622745,-0.014299142645009876,0.08333333333333333,-0.00500706476633761,290,90,0,14400,0.5777777777777777,0.3680089494352749
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,13,-0.061039627509439795,-0.061039627509439795,-0.06429683147677862,0.02309273683313378,0.027808879422960123,-0.059298630014660916,-0.009846066460568827,20,720,-5.596528032027967,-0.02939586185968205,0.04694444444444444,-0.02207876148618193,166,90,0,14400,0.5549305555555556,0.34913801073959494
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,14,0.01173432795346507,0.01173432795346507,-0.0032507568174553795,-0.013837567586150967,-0.02577326733486327,0.0014973909038807159,0.034564580774829975,20,720,4.938563626184224,-0.017465297592005272,0.09,0.033618251724987225,310,90,0,14400,0.5529861111111111,0.36234874301976944
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,15,-0.05378382922881406,-0.05378382922881406,-0.06299186174801667,0.028880760882137965,0.010383866627655012,-0.03014545119332318,-0.027584816951124157,20,720,-6.345674467057329,-0.029730667201511442,0.10666666666666667,-0.024492639777114134,367,90,0,14400,0.566875,0.36363631734887186
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,16,0.0023655901773978,0.0023655901773978,-0.0025587717405148713,0.014386585039958804,0.002740922634819808,-0.007015077562566164,0.01765649945800462,20,720,-7.194464569159411,-0.041661673944049654,0.06777777777777778,-0.030848838385812094,232,90,0,14400,0.5384722222222222,0.3529551850481006
